Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a train split of fold 1 of 2200481 files.
Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a val split of fold 1 of 490680 files.
Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a test split of fold 1 of 947582 files.
[2020-09-11 12:53:36.720394 | Step 0 / 17192]
[2020-09-12 00:31:52.334470 | Step 6481 / 17192]
[2020-09-12 00:31:55.493281 | Step 6482 / 17192]
[2020-09-12 00:31:58.649933 | Step 6483 / 17192]
[2020-09-12 00:32:02.021667 | Step 6484 / 17192]
[2020-09-12 00:32:23.098623 | Step 6485 / 17192]
[2020-09-12 00:32:26.564984 | Step 6486 / 17192]
[2020-09-12 00:32:29.878692 | Step 6487 / 17192]
[2020-09-12 00:32:33.142533 | Step 6488 / 17192]
[2020-09-12 00:32:36.409457 | Step 6489 / 17192]
[2020-09-12 00:32:39.469490 | Step 6490 / 17192]
[2020-09-12 00:33:00.874619 | Step 6491 / 17192]
[2020-09-12 00:33:04.151302 | Step 6492 / 17192]
[2020-09-12 00:33:07.617935 | Step 6493 / 17192]
[2020-09-12 00:33:11.163169 | Step 6494 / 17192]
[2020-09-12 00:33:14.758874 | Step 6495 / 17192]
[2020-09-12 00:33:18.305345 | Step 6496 / 17192]
[2020-09-12 00:33:38.486848 | Step 6497 / 17192]
[2020-09-12 00:33:43.328333 | Step 6498 / 17192]
[2020-09-12 00:33:46.776207 | Step 6499 / 17192]
[2020-09-12 00:33:50.322443 | Step 6500 / 17192]
[2020-09-12 00:33:53.771074 | Step 6501 / 17192]
[2020-09-12 00:33:57.263980 | Step 6502 / 17192]
[2020-09-12 00:34:17.151240 | Step 6503 / 17192]
[2020-09-12 00:34:21.882405 | Step 6504 / 17192]
[2020-09-12 00:34:25.429084 | Step 6505 / 17192]
[2020-09-12 00:34:28.912308 | Step 6506 / 17192]
[2020-09-12 00:34:32.375121 | Step 6507 / 17192]
[2020-09-12 00:34:35.987757 | Step 6508 / 17192]
[2020-09-12 00:34:56.464860 | Step 6509 / 17192]
[2020-09-12 00:35:00.433684 | Step 6510 / 17192]
[2020-09-12 00:35:03.727918 | Step 6511 / 17192]
[2020-09-12 00:35:07.325829 | Step 6512 / 17192]
[2020-09-12 00:35:10.901231 | Step 6513 / 17192]
[2020-09-12 00:35:14.413376 | Step 6514 / 17192]
[2020-09-12 00:35:36.088867 | Step 6515 / 17192]
[2020-09-12 00:35:39.644679 | Step 6516 / 17192]
[2020-09-12 00:35:43.243382 | Step 6517 / 17192]
[2020-09-12 00:35:46.907329 | Step 6518 / 17192]
[2020-09-12 00:35:50.726236 | Step 6519 / 17192]
[2020-09-12 00:35:54.374504 | Step 6520 / 17192]
[2020-09-12 00:36:16.160706 | Step 6521 / 17192]
[2020-09-12 00:36:19.641548 | Step 6522 / 17192]
[2020-09-12 00:36:23.327563 | Step 6523 / 17192]
[2020-09-12 00:36:26.671196 | Step 6524 / 17192]
[2020-09-12 00:36:30.389314 | Step 6525 / 17192]
[2020-09-12 00:36:34.032423 | Step 6526 / 17192]
[2020-09-12 00:36:55.220262 | Step 6527 / 17192]
[2020-09-12 00:36:58.702728 | Step 6528 / 17192]
[2020-09-12 00:37:02.414704 | Step 6529 / 17192]
[2020-09-12 00:37:05.901060 | Step 6530 / 17192]
[2020-09-12 00:37:09.604953 | Step 6531 / 17192]
[2020-09-12 00:37:13.187250 | Step 6532 / 17192]
[2020-09-12 00:37:34.128673 | Step 6533 / 17192]
[2020-09-12 00:37:37.593620 | Step 6534 / 17192]
[2020-09-12 00:37:41.280879 | Step 6535 / 17192]
[2020-09-12 00:37:44.730581 | Step 6536 / 17192]
[2020-09-12 00:37:48.387667 | Step 6537 / 17192]
[2020-09-12 00:37:52.009101 | Step 6538 / 17192]
[2020-09-12 00:38:13.302725 | Step 6539 / 17192]
[2020-09-12 00:38:16.760349 | Step 6540 / 17192]
[2020-09-12 00:38:20.337726 | Step 6541 / 17192]
[2020-09-12 00:38:23.711093 | Step 6542 / 17192]
[2020-09-12 00:38:27.217158 | Step 6543 / 17192]
[2020-09-12 00:38:30.724141 | Step 6544 / 17192]
[2020-09-12 00:38:50.356910 | Step 6545 / 17192]
[2020-09-12 00:38:53.786039 | Step 6546 / 17192]
[2020-09-12 00:38:57.458303 | Step 6547 / 17192]
[2020-09-12 00:39:01.184690 | Step 6548 / 17192]
[2020-09-12 00:39:04.696825 | Step 6549 / 17192]
[2020-09-12 00:39:08.252990 | Step 6550 / 17192]
[2020-09-12 00:39:28.697645 | Step 6551 / 17192]
[2020-09-12 00:39:32.386586 | Step 6552 / 17192]
[2020-09-12 00:39:36.023028 | Step 6553 / 17192]
[2020-09-12 00:39:39.684142 | Step 6554 / 17192]
[2020-09-12 00:39:43.183372 | Step 6555 / 17192]
[2020-09-12 00:39:46.685282 | Step 6556 / 17192]
Transform didn't work! It is for this image: /project/yonis/tcga_brca_dx/tiled_data_large/case-cc510968-fe52-4109-a79f-74f216b48c78/660DDF8D-6816-4EBE-AF37-6F7A374F4E9E/jpeg/tile3054.jpg
[2020-09-12 00:40:06.771131 | Step 6557 / 17192]
Transform didn't work! It is for this image: /project/yonis/tcga_brca_dx/tiled_data_large/case-cc510968-fe52-4109-a79f-74f216b48c78/660DDF8D-6816-4EBE-AF37-6F7A374F4E9E/jpeg/tile3115.jpg
[2020-09-12 00:40:10.990611 | Step 6558 / 17192]
[2020-09-12 00:40:14.625913 | Step 6559 / 17192]
[2020-09-12 00:40:18.279215 | Step 6560 / 17192]
[2020-09-12 00:40:21.741213 | Step 6561 / 17192]
[2020-09-12 00:40:25.602165 | Step 6562 / 17192]
[2020-09-12 00:40:46.436146 | Step 6563 / 17192]
[2020-09-12 00:40:50.195175 | Step 6564 / 17192]
[2020-09-12 00:40:53.686140 | Step 6565 / 17192]
[2020-09-12 00:40:57.244409 | Step 6566 / 17192]
[2020-09-12 00:41:00.788174 | Step 6567 / 17192]
[2020-09-12 00:41:04.303562 | Step 6568 / 17192]
[2020-09-12 00:41:24.695666 | Step 6569 / 17192]
[2020-09-12 00:41:28.805563 | Step 6570 / 17192]
[2020-09-12 00:41:32.489804 | Step 6571 / 17192]
[2020-09-12 00:41:36.137523 | Step 6572 / 17192]
[2020-09-12 00:41:40.171757 | Step 6573 / 17192]
[2020-09-12 00:41:43.646179 | Step 6574 / 17192]
[2020-09-12 00:42:05.242199 | Step 6575 / 17192]
[2020-09-12 00:42:09.683794 | Step 6576 / 17192]
[2020-09-12 00:42:13.301412 | Step 6577 / 17192]
[2020-09-12 00:42:16.980544 | Step 6578 / 17192]
[2020-09-12 00:42:20.738018 | Step 6579 / 17192]
[2020-09-12 00:42:24.427709 | Step 6580 / 17192]
[2020-09-12 00:42:46.143701 | Step 6581 / 17192]
[2020-09-12 00:42:52.513382 | Step 6582 / 17192]
[2020-09-12 00:42:58.082341 | Step 6583 / 17192]
[2020-09-12 00:43:01.411390 | Step 6584 / 17192]
[2020-09-12 00:43:02.855258 | Step 6585 / 17192]
[2020-09-12 00:43:06.006350 | Step 6586 / 17192]
[2020-09-12 00:43:28.907805 | Step 6587 / 17192]
[2020-09-12 00:43:35.323556 | Step 6588 / 17192]
[2020-09-12 00:43:39.147443 | Step 6589 / 17192]
[2020-09-12 00:43:42.842492 | Step 6590 / 17192]
[2020-09-12 00:43:46.403736 | Step 6591 / 17192]
[2020-09-12 00:43:50.502081 | Step 6592 / 17192]
[2020-09-12 00:44:08.483723 | Step 6593 / 17192]
[2020-09-12 00:44:15.246496 | Step 6594 / 17192]
[2020-09-12 00:44:19.039254 | Step 6595 / 17192]
[2020-09-12 00:44:22.977954 | Step 6596 / 17192]
[2020-09-12 00:44:26.807988 | Step 6597 / 17192]
[2020-09-12 00:44:30.468526 | Step 6598 / 17192]
[2020-09-12 00:44:46.296171 | Step 6599 / 17192]
[2020-09-12 00:44:54.027751 | Step 6600 / 17192]
[2020-09-12 00:44:57.509166 | Step 6601 / 17192]
[2020-09-12 00:45:01.158339 | Step 6602 / 17192]
[2020-09-12 00:45:04.712976 | Step 6603 / 17192]
[2020-09-12 00:45:08.303641 | Step 6604 / 17192]
[2020-09-12 00:45:26.732744 | Step 6605 / 17192]
[2020-09-12 00:45:34.245613 | Step 6606 / 17192]
[2020-09-12 00:45:37.610762 | Step 6607 / 17192]
[2020-09-12 00:45:41.359048 | Step 6608 / 17192]
[2020-09-12 00:45:44.849456 | Step 6609 / 17192]
[2020-09-12 00:45:48.541994 | Step 6610 / 17192]
[2020-09-12 00:46:07.496332 | Step 6611 / 17192]
[2020-09-12 00:46:15.551620 | Step 6612 / 17192]
[2020-09-12 00:46:19.178834 | Step 6613 / 17192]
[2020-09-12 00:46:22.985359 | Step 6614 / 17192]
[2020-09-12 00:46:26.516140 | Step 6615 / 17192]
[2020-09-12 00:46:29.985076 | Step 6616 / 17192]
[2020-09-12 00:46:48.049587 | Step 6617 / 17192]
[2020-09-12 00:46:55.649570 | Step 6618 / 17192]
[2020-09-12 00:46:59.083174 | Step 6619 / 17192]
[2020-09-12 00:47:02.615384 | Step 6620 / 17192]
[2020-09-12 00:47:06.220819 | Step 6621 / 17192]
[2020-09-12 00:47:09.625611 | Step 6622 / 17192]
[2020-09-12 00:47:28.270393 | Step 6623 / 17192]
[2020-09-12 00:47:35.382954 | Step 6624 / 17192]
[2020-09-12 00:47:39.135376 | Step 6625 / 17192]
[2020-09-12 00:47:42.836189 | Step 6626 / 17192]
[2020-09-12 00:47:46.372005 | Step 6627 / 17192]
[2020-09-12 00:47:50.023916 | Step 6628 / 17192]
[2020-09-12 00:48:07.551489 | Step 6629 / 17192]
[2020-09-12 00:48:14.672497 | Step 6630 / 17192]
[2020-09-12 00:48:18.001761 | Step 6631 / 17192]
[2020-09-12 00:48:21.661857 | Step 6632 / 17192]
[2020-09-12 00:48:24.753857 | Step 6633 / 17192]
[2020-09-12 00:48:28.295059 | Step 6634 / 17192]
[2020-09-12 00:48:45.424584 | Step 6635 / 17192]
[2020-09-12 00:48:50.685452 | Step 6636 / 17192]
[2020-09-12 00:48:53.861333 | Step 6637 / 17192]
[2020-09-12 00:48:57.083318 | Step 6638 / 17192]
[2020-09-12 00:49:00.385626 | Step 6639 / 17192]
[2020-09-12 00:49:03.737179 | Step 6640 / 17192]
[2020-09-12 00:49:23.042319 | Step 6641 / 17192]
[2020-09-12 00:49:28.682330 | Step 6642 / 17192]
[2020-09-12 00:49:32.080416 | Step 6643 / 17192]
[2020-09-12 00:49:35.655065 | Step 6644 / 17192]
[2020-09-12 00:49:39.162897 | Step 6645 / 17192]
[2020-09-12 00:49:42.459731 | Step 6646 / 17192]
[2020-09-12 00:50:01.410374 | Step 6647 / 17192]
[2020-09-12 00:50:06.171168 | Step 6648 / 17192]
[2020-09-12 00:50:09.613745 | Step 6649 / 17192]
[2020-09-12 00:50:13.113609 | Step 6650 / 17192]
[2020-09-12 00:50:16.690511 | Step 6651 / 17192]
[2020-09-12 00:50:20.127444 | Step 6652 / 17192]
[2020-09-12 00:50:39.156943 | Step 6653 / 17192]
[2020-09-12 00:50:44.409583 | Step 6654 / 17192]
[2020-09-12 00:50:48.000800 | Step 6655 / 17192]
[2020-09-12 00:50:51.379026 | Step 6656 / 17192]
[2020-09-12 00:50:54.698522 | Step 6657 / 17192]
[2020-09-12 00:50:58.224936 | Step 6658 / 17192]
[2020-09-12 00:51:18.011137 | Step 6659 / 17192]
[2020-09-12 00:51:21.767181 | Step 6660 / 17192]
[2020-09-12 00:51:25.335148 | Step 6661 / 17192]
[2020-09-12 00:51:28.774833 | Step 6662 / 17192]
[2020-09-12 00:51:32.129242 | Step 6663 / 17192]
[2020-09-12 00:51:35.541232 | Step 6664 / 17192]
[2020-09-12 00:51:56.055114 | Step 6665 / 17192]
[2020-09-12 00:51:59.480538 | Step 6666 / 17192]
[2020-09-12 00:52:02.937587 | Step 6667 / 17192]
[2020-09-12 00:52:06.247350 | Step 6668 / 17192]
[2020-09-12 00:52:09.674010 | Step 6669 / 17192]
[2020-09-12 00:52:12.840041 | Step 6670 / 17192]
[2020-09-12 00:52:32.827964 | Step 6671 / 17192]
[2020-09-12 00:52:35.941175 | Step 6672 / 17192]
[2020-09-12 00:52:39.274372 | Step 6673 / 17192]
[2020-09-12 00:52:42.644860 | Step 6674 / 17192]
[2020-09-12 00:52:46.030436 | Step 6675 / 17192]
[2020-09-12 00:52:49.291830 | Step 6676 / 17192]
[2020-09-12 00:53:09.489268 | Step 6677 / 17192]
[2020-09-12 00:53:12.907023 | Step 6678 / 17192]
[2020-09-12 00:53:16.262539 | Step 6679 / 17192]
[2020-09-12 00:53:19.562870 | Step 6680 / 17192]
[2020-09-12 00:53:22.505005 | Step 6681 / 17192]
[2020-09-12 00:53:25.801437 | Step 6682 / 17192]
[2020-09-12 00:53:45.293410 | Step 6683 / 17192]
[2020-09-12 00:53:48.830867 | Step 6684 / 17192]
[2020-09-12 00:53:52.062316 | Step 6685 / 17192]
[2020-09-12 00:53:55.311377 | Step 6686 / 17192]
[2020-09-12 00:53:58.342947 | Step 6687 / 17192]
[2020-09-12 00:54:01.510168 | Step 6688 / 17192]
[2020-09-12 00:54:20.663914 | Step 6689 / 17192]
[2020-09-12 00:54:24.457894 | Step 6690 / 17192]
[2020-09-12 00:54:27.560861 | Step 6691 / 17192]
[2020-09-12 00:54:30.817610 | Step 6692 / 17192]
[2020-09-12 00:54:34.231811 | Step 6693 / 17192]
[2020-09-12 00:54:37.818674 | Step 6694 / 17192]
[2020-09-12 00:54:58.691073 | Step 6695 / 17192]
[2020-09-12 00:55:03.014569 | Step 6696 / 17192]
[2020-09-12 00:55:07.565464 | Step 6697 / 17192]
[2020-09-12 00:55:11.256693 | Step 6698 / 17192]
[2020-09-12 00:55:15.309767 | Step 6699 / 17192]
[2020-09-12 00:55:19.001956 | Step 6700 / 17192]
[2020-09-12 00:55:38.296990 | Step 6701 / 17192]
[2020-09-12 00:55:42.703109 | Step 6702 / 17192]
[2020-09-12 00:55:46.476445 | Step 6703 / 17192]
[2020-09-12 00:55:49.957161 | Step 6704 / 17192]
[2020-09-12 00:55:53.710034 | Step 6705 / 17192]
[2020-09-12 00:55:57.344989 | Step 6706 / 17192]
[2020-09-12 00:56:16.872555 | Step 6707 / 17192]
[2020-09-12 00:56:22.070538 | Step 6708 / 17192]
[2020-09-12 00:56:25.756140 | Step 6709 / 17192]
[2020-09-12 00:56:29.465948 | Step 6710 / 17192]
[2020-09-12 00:56:33.936821 | Step 6711 / 17192]
[2020-09-12 00:56:37.451538 | Step 6712 / 17192]
[2020-09-12 00:56:57.194750 | Step 6713 / 17192]
[2020-09-12 00:57:01.551292 | Step 6714 / 17192]
[2020-09-12 00:57:05.042596 | Step 6715 / 17192]
[2020-09-12 00:57:08.857939 | Step 6716 / 17192]
[2020-09-12 00:57:12.545611 | Step 6717 / 17192]
[2020-09-12 00:57:16.032985 | Step 6718 / 17192]
[2020-09-12 00:57:34.793553 | Step 6719 / 17192]
[2020-09-12 00:57:38.192972 | Step 6720 / 17192]
[2020-09-12 00:57:42.021591 | Step 6721 / 17192]
[2020-09-12 00:57:45.210550 | Step 6722 / 17192]
[2020-09-12 00:57:48.597367 | Step 6723 / 17192]
[2020-09-12 00:57:51.719402 | Step 6724 / 17192]
[2020-09-12 00:58:10.236129 | Step 6725 / 17192]
[2020-09-12 00:58:13.362932 | Step 6726 / 17192]
[2020-09-12 00:58:16.441296 | Step 6727 / 17192]
[2020-09-12 00:58:19.488639 | Step 6728 / 17192]
[2020-09-12 00:58:22.965426 | Step 6729 / 17192]
[2020-09-12 00:58:26.708007 | Step 6730 / 17192]
[2020-09-12 00:58:49.778094 | Step 6731 / 17192]
[2020-09-12 00:58:53.526519 | Step 6732 / 17192]
[2020-09-12 00:58:57.131684 | Step 6733 / 17192]
[2020-09-12 00:59:00.777077 | Step 6734 / 17192]
[2020-09-12 00:59:04.598715 | Step 6735 / 17192]
[2020-09-12 00:59:08.542755 | Step 6736 / 17192]
[2020-09-12 00:59:28.446933 | Step 6737 / 17192]
[2020-09-12 00:59:32.278786 | Step 6738 / 17192]
[2020-09-12 00:59:36.033397 | Step 6739 / 17192]
[2020-09-12 00:59:39.857595 | Step 6740 / 17192]
[2020-09-12 00:59:43.800933 | Step 6741 / 17192]
[2020-09-12 00:59:47.694843 | Step 6742 / 17192]
[2020-09-12 01:00:08.489139 | Step 6743 / 17192]
[2020-09-12 01:00:12.275126 | Step 6744 / 17192]
[2020-09-12 01:00:15.981791 | Step 6745 / 17192]
[2020-09-12 01:00:19.674177 | Step 6746 / 17192]
[2020-09-12 01:00:23.503140 | Step 6747 / 17192]
[2020-09-12 01:00:27.597331 | Step 6748 / 17192]
[2020-09-12 01:00:48.156740 | Step 6749 / 17192]
[2020-09-12 01:00:51.781112 | Step 6750 / 17192]
[2020-09-12 01:00:55.629211 | Step 6751 / 17192]
[2020-09-12 01:00:59.400048 | Step 6752 / 17192]
[2020-09-12 01:01:03.560464 | Step 6753 / 17192]
[2020-09-12 01:01:07.317421 | Step 6754 / 17192]
[2020-09-12 01:01:28.694627 | Step 6755 / 17192]
[2020-09-12 01:01:32.296966 | Step 6756 / 17192]
[2020-09-12 01:01:35.950243 | Step 6757 / 17192]
[2020-09-12 01:01:39.609018 | Step 6758 / 17192]
[2020-09-12 01:01:43.290778 | Step 6759 / 17192]
[2020-09-12 01:01:46.665531 | Step 6760 / 17192]
[2020-09-12 01:02:06.798740 | Step 6761 / 17192]
[2020-09-12 01:02:10.216602 | Step 6762 / 17192]
[2020-09-12 01:02:13.694988 | Step 6763 / 17192]
[2020-09-12 01:02:17.435613 | Step 6764 / 17192]
[2020-09-12 01:02:21.975743 | Step 6765 / 17192]
[2020-09-12 01:02:25.567649 | Step 6766 / 17192]
[2020-09-12 01:02:46.341186 | Step 6767 / 17192]
[2020-09-12 01:02:50.554305 | Step 6768 / 17192]
[2020-09-12 01:02:54.289276 | Step 6769 / 17192]
[2020-09-12 01:02:58.038574 | Step 6770 / 17192]
[2020-09-12 01:03:01.654293 | Step 6771 / 17192]
[2020-09-12 01:03:05.207555 | Step 6772 / 17192]
[2020-09-12 01:03:25.435122 | Step 6773 / 17192]
[2020-09-12 01:03:28.947443 | Step 6774 / 17192]
[2020-09-12 01:03:32.716165 | Step 6775 / 17192]
[2020-09-12 01:03:36.399759 | Step 6776 / 17192]
[2020-09-12 01:03:39.994846 | Step 6777 / 17192]
[2020-09-12 01:03:43.703435 | Step 6778 / 17192]
[2020-09-12 01:04:04.064156 | Step 6779 / 17192]
[2020-09-12 01:04:07.615404 | Step 6780 / 17192]
[2020-09-12 01:04:11.289180 | Step 6781 / 17192]
[2020-09-12 01:04:15.063487 | Step 6782 / 17192]
[2020-09-12 01:04:18.737009 | Step 6783 / 17192]
[2020-09-12 01:04:22.346322 | Step 6784 / 17192]
[2020-09-12 01:04:42.781293 | Step 6785 / 17192]
[2020-09-12 01:04:47.451079 | Step 6786 / 17192]
[2020-09-12 01:04:51.190012 | Step 6787 / 17192]
[2020-09-12 01:04:54.732003 | Step 6788 / 17192]
[2020-09-12 01:04:58.328007 | Step 6789 / 17192]
[2020-09-12 01:05:02.031685 | Step 6790 / 17192]
[2020-09-12 01:05:21.513198 | Step 6791 / 17192]
[2020-09-12 01:05:25.091972 | Step 6792 / 17192]
[2020-09-12 01:05:28.732538 | Step 6793 / 17192]
[2020-09-12 01:05:32.390161 | Step 6794 / 17192]
[2020-09-12 01:05:35.986086 | Step 6795 / 17192]
[2020-09-12 01:05:39.363240 | Step 6796 / 17192]
[2020-09-12 01:06:00.292212 | Step 6797 / 17192]
[2020-09-12 01:06:03.949939 | Step 6798 / 17192]
[2020-09-12 01:06:07.652737 | Step 6799 / 17192]
[2020-09-12 01:06:11.322448 | Step 6800 / 17192]
[2020-09-12 01:06:15.000507 | Step 6801 / 17192]
[2020-09-12 01:06:18.128562 | Step 6802 / 17192]
[2020-09-12 01:06:36.132859 | Step 6803 / 17192]
[2020-09-12 01:06:39.233525 | Step 6804 / 17192]
[2020-09-12 01:06:42.270549 | Step 6805 / 17192]
[2020-09-12 01:06:45.706479 | Step 6806 / 17192]
[2020-09-12 01:06:49.228878 | Step 6807 / 17192]
[2020-09-12 01:06:52.737432 | Step 6808 / 17192]
[2020-09-12 01:07:14.667538 | Step 6809 / 17192]
[2020-09-12 01:07:18.200522 | Step 6810 / 17192]
[2020-09-12 01:07:21.638652 | Step 6811 / 17192]
[2020-09-12 01:07:25.377843 | Step 6812 / 17192]
[2020-09-12 01:07:29.059796 | Step 6813 / 17192]
[2020-09-12 01:07:32.658218 | Step 6814 / 17192]
[2020-09-12 01:07:54.347893 | Step 6815 / 17192]
[2020-09-12 01:07:57.673503 | Step 6816 / 17192]
[2020-09-12 01:08:01.352728 | Step 6817 / 17192]
[2020-09-12 01:08:04.928433 | Step 6818 / 17192]
[2020-09-12 01:08:08.479817 | Step 6819 / 17192]
[2020-09-12 01:08:11.987735 | Step 6820 / 17192]
[2020-09-12 01:08:31.259910 | Step 6821 / 17192]
[2020-09-12 01:08:34.474380 | Step 6822 / 17192]
[2020-09-12 01:08:38.065745 | Step 6823 / 17192]
[2020-09-12 01:08:41.503916 | Step 6824 / 17192]
[2020-09-12 01:08:44.733247 | Step 6825 / 17192]
[2020-09-12 01:08:48.020941 | Step 6826 / 17192]
[2020-09-12 01:09:09.201219 | Step 6827 / 17192]
[2020-09-12 01:09:12.523823 | Step 6828 / 17192]
[2020-09-12 01:09:15.938567 | Step 6829 / 17192]
[2020-09-12 01:09:19.998876 | Step 6830 / 17192]
[2020-09-12 01:09:23.488298 | Step 6831 / 17192]
[2020-09-12 01:09:26.984052 | Step 6832 / 17192]
[2020-09-12 01:09:46.767897 | Step 6833 / 17192]
[2020-09-12 01:09:50.063631 | Step 6834 / 17192]
[2020-09-12 01:09:53.979470 | Step 6835 / 17192]
[2020-09-12 01:09:57.607597 | Step 6836 / 17192]
[2020-09-12 01:10:01.726626 | Step 6837 / 17192]
[2020-09-12 01:10:05.324272 | Step 6838 / 17192]
[2020-09-12 01:10:25.172398 | Step 6839 / 17192]
[2020-09-12 01:10:28.752779 | Step 6840 / 17192]
[2020-09-12 01:10:33.104267 | Step 6841 / 17192]
[2020-09-12 01:10:36.761586 | Step 6842 / 17192]
[2020-09-12 01:10:40.468859 | Step 6843 / 17192]
[2020-09-12 01:10:44.112815 | Step 6844 / 17192]
[2020-09-12 01:11:03.906036 | Step 6845 / 17192]
[2020-09-12 01:11:07.394955 | Step 6846 / 17192]
[2020-09-12 01:11:11.046195 | Step 6847 / 17192]
[2020-09-12 01:11:14.712460 | Step 6848 / 17192]
[2020-09-12 01:11:18.545167 | Step 6849 / 17192]
[2020-09-12 01:11:22.185296 | Step 6850 / 17192]
[2020-09-12 01:11:41.846615 | Step 6851 / 17192]
[2020-09-12 01:11:45.181593 | Step 6852 / 17192]
[2020-09-12 01:11:48.774745 | Step 6853 / 17192]
[2020-09-12 01:11:52.442747 | Step 6854 / 17192]
[2020-09-12 01:11:56.202288 | Step 6855 / 17192]
[2020-09-12 01:11:59.943462 | Step 6856 / 17192]
[2020-09-12 01:12:19.824433 | Step 6857 / 17192]
[2020-09-12 01:12:23.293245 | Step 6858 / 17192]
[2020-09-12 01:12:26.916723 | Step 6859 / 17192]
[2020-09-12 01:12:30.810001 | Step 6860 / 17192]
[2020-09-12 01:12:34.533689 | Step 6861 / 17192]
[2020-09-12 01:12:38.011070 | Step 6862 / 17192]
[2020-09-12 01:12:58.509202 | Step 6863 / 17192]
[2020-09-12 01:13:02.255738 | Step 6864 / 17192]
[2020-09-12 01:13:05.852421 | Step 6865 / 17192]
[2020-09-12 01:13:09.460504 | Step 6866 / 17192]
[2020-09-12 01:13:13.034784 | Step 6867 / 17192]
[2020-09-12 01:13:17.182145 | Step 6868 / 17192]
[2020-09-12 01:13:36.872339 | Step 6869 / 17192]
[2020-09-12 01:13:40.614905 | Step 6870 / 17192]
[2020-09-12 01:13:44.377067 | Step 6871 / 17192]
[2020-09-12 01:13:48.319095 | Step 6872 / 17192]
[2020-09-12 01:13:52.028079 | Step 6873 / 17192]
[2020-09-12 01:13:55.617411 | Step 6874 / 17192]
[2020-09-12 01:14:15.594755 | Step 6875 / 17192]
[2020-09-12 01:14:19.097950 | Step 6876 / 17192]
[2020-09-12 01:14:23.400396 | Step 6877 / 17192]
[2020-09-12 01:14:27.177872 | Step 6878 / 17192]
[2020-09-12 01:14:30.678714 | Step 6879 / 17192]
[2020-09-12 01:14:34.277310 | Step 6880 / 17192]
[2020-09-12 01:14:54.249545 | Step 6881 / 17192]
[2020-09-12 01:14:57.855513 | Step 6882 / 17192]
[2020-09-12 01:15:01.300431 | Step 6883 / 17192]
[2020-09-12 01:15:05.417592 | Step 6884 / 17192]
[2020-09-12 01:15:08.593568 | Step 6885 / 17192]
[2020-09-12 01:15:12.109131 | Step 6886 / 17192]
[2020-09-12 01:15:29.493708 | Step 6887 / 17192]
[2020-09-12 01:15:32.599695 | Step 6888 / 17192]
[2020-09-12 01:15:35.751955 | Step 6889 / 17192]
[2020-09-12 01:15:39.099348 | Step 6890 / 17192]
[2020-09-12 01:15:42.058516 | Step 6891 / 17192]
[2020-09-12 01:15:45.100508 | Step 6892 / 17192]
[2020-09-12 01:16:06.498416 | Step 6893 / 17192]
[2020-09-12 01:16:09.921173 | Step 6894 / 17192]
[2020-09-12 01:16:13.210809 | Step 6895 / 17192]
[2020-09-12 01:16:16.455144 | Step 6896 / 17192]
[2020-09-12 01:16:19.605135 | Step 6897 / 17192]
[2020-09-12 01:16:23.220890 | Step 6898 / 17192]
[2020-09-12 01:16:46.274327 | Step 6899 / 17192]
[2020-09-12 01:16:49.822480 | Step 6900 / 17192]
[2020-09-12 01:16:53.536049 | Step 6901 / 17192]
[2020-09-12 01:16:57.337891 | Step 6902 / 17192]
[2020-09-12 01:17:00.986874 | Step 6903 / 17192]
[2020-09-12 01:17:04.489915 | Step 6904 / 17192]
[2020-09-12 01:17:25.856815 | Step 6905 / 17192]
[2020-09-12 01:17:29.478072 | Step 6906 / 17192]
[2020-09-12 01:17:33.002890 | Step 6907 / 17192]
[2020-09-12 01:17:36.744904 | Step 6908 / 17192]
[2020-09-12 01:17:40.341825 | Step 6909 / 17192]
[2020-09-12 01:17:44.248466 | Step 6910 / 17192]
[2020-09-12 01:18:05.625892 | Step 6911 / 17192]
[2020-09-12 01:18:09.078729 | Step 6912 / 17192]
[2020-09-12 01:18:12.797113 | Step 6913 / 17192]
[2020-09-12 01:18:16.566417 | Step 6914 / 17192]
[2020-09-12 01:18:20.301496 | Step 6915 / 17192]
[2020-09-12 01:18:23.837819 | Step 6916 / 17192]
[2020-09-12 01:18:44.749762 | Step 6917 / 17192]
[2020-09-12 01:18:48.284665 | Step 6918 / 17192]
[2020-09-12 01:18:52.146773 | Step 6919 / 17192]
[2020-09-12 01:18:55.714888 | Step 6920 / 17192]
[2020-09-12 01:18:59.481414 | Step 6921 / 17192]
[2020-09-12 01:19:03.369233 | Step 6922 / 17192]
[2020-09-12 01:19:24.847367 | Step 6923 / 17192]
[2020-09-12 01:19:28.230110 | Step 6924 / 17192]
[2020-09-12 01:19:31.679297 | Step 6925 / 17192]
[2020-09-12 01:19:35.305266 | Step 6926 / 17192]
